userId,createdAt,age_at_signup,mobile_provider,mobile_plan,danaVerifiedAccount,gps_closest_center,gps_distance_to_center,verify.emergencyContact.passed,verify.applicant.passed,defaultPayment,detail.gender,detail.birthplace,detail.penghasilan_band,detail.pendidikan,detail.pekerjaan,detail.industri,npwp_provided,statistics.statisticCustomerInfo.1-7d,statistics.statisticCustomerInfo.1-14d,statistics.statisticCustomerInfo.1-21d,statistics.statisticCustomerInfo.1-30d,statistics.statisticCustomerInfo.1-60d,statistics.statisticCustomerInfo.1-90d,NO_QUERY_RECORD,blacklist,defaulted
5dc1fe311c029425007f671b,2019-11-06 05:56:49.501000+07:00,35,Axiata,XL Prabayar/Pascabayar,TRUE,Djogja,3.803940752,TRUE,TRUE,dana,m,Sleman,5000001 - 10.000.000 IDR,s1,negeri,,FALSE,0,0,0,0,0,0,TRUE,FALSE,
5dc141fb1c029425007f66ca,2019-11-05 16:33:47.276000+07:00,35,Indosat,"Mentari, Matrix",TRUE,South Jakarta,4.444779758,TRUE,TRUE,dana,m,Jakarta,5000001 - 10.000.000 IDR,s1,finance,industri20,FALSE,1,1,1,1,1,11,FALSE,FALSE,TRUE
5dc05ecf182ccc02f5f678b9,2019-11-05 00:24:31.893000+07:00,21,Telkomsel,"SimPATI, KartuHALO",TRUE,Bandung,2.421509593,FALSE,TRUE,dana,m,Bandung,< 5.000.000 IDR,sma,administrative,industri6,FALSE,1,2,2,7,11,11,FALSE,FALSE,FALSE
5dbc7ca0182ccc02f5f675a7,2019-11-02 01:42:40.734000+07:00,34,Telkomsel,"SimPATI, KartuHALO",TRUE,South Jakarta,15.796138,FALSE,TRUE,dana,m,Serang,5000001 - 10.000.000 IDR,d3,swasta,industri24,TRUE,,,,,,,,FALSE,TRUE
5dbc5bc0182ccc02f5f67587,2019-11-01 23:22:24.609000+07:00,29,Telkomsel,SimPATI,TRUE,Bandung,101.5576461,TRUE,TRUE,dana,m,Palembang,10.000.001 - 15.000.000 IDR,s1,swasta,industri15,TRUE,0,0,0,0,0,0,FALSE,FALSE,
5dbadb75182ccc02f5f6742a,2019-10-31 20:02:45.035000+07:00,29,Indosat,Mentari,TRUE,West Jakarta,3.455609242,FALSE,TRUE,dana,m,KEBUMEN,< 5.000.000 IDR,s1,swasta,industri8,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5dbac737182ccc02f5f67419,2019-10-31 18:36:23.707000+07:00,23,,,TRUE,Djogja,86.86740192,TRUE,TRUE,dana,m,Lamongan ,< 5.000.000 IDR,sma,swasta,industri9,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5dba92f7182ccc02f5f673d9,2019-10-31 14:53:27.951000+07:00,25,Telkomsel,"SimPATI, KartuHALO",TRUE,West Jakarta,4.206984535,FALSE,TRUE,dana,m,Jakarta,5000001 - 10.000.000 IDR,d3,marketing,industri24,TRUE,0,0,0,0,1,1,FALSE,FALSE,
5dba6758182ccc02f5f6739d,2019-10-31 11:47:20.940000+07:00,23,Telkomsel,SimPATI,TRUE,Bandung,3.600634969,TRUE,TRUE,dana,m,Bandung,5000001 - 10.000.000 IDR,sma,marketing,industri16,TRUE,0,0,0,0,0,0,FALSE,TRUE,FALSE
5dba5d2d182ccc02f5f67363,2019-10-31 11:03:57.387000+07:00,24,Telkomsel,"SimPATI, KartuHALO",TRUE,Greater Jakarta,3.248429728,TRUE,TRUE,dana,m,Jakarta,10.000.001 - 15.000.000 IDR,s1,swasta,industri8,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5dba54c2182ccc02f5f67337,2019-10-31 10:28:02.022000+07:00,29,,,TRUE,Greater Jakarta,1.20582879,FALSE,TRUE,dana,m,Brebes,5000001 - 10.000.000 IDR,s1,swasta,industri15,TRUE,0,0,0,0,0,0,FALSE,TRUE,TRUE
5db8f307182ccc02f5f671e8,2019-10-30 09:18:47.455000+07:00,33,Smart Telecom,Smart,TRUE,Bekasi,19.33353659,TRUE,TRUE,dana,m,Majalengka,< 5.000.000 IDR,sma,swasta,industri22,TRUE,0,1,3,3,5,22,FALSE,TRUE,FALSE
5db89b18182ccc02f5f671b5,2019-10-30 03:03:36.475000+07:00,24,Indosat,IM3,TRUE,West Jakarta,5.041016045,TRUE,TRUE,dana,m,jakarta,5000001 - 10.000.000 IDR,sma,swasta,industri20,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5db79e43182ccc02f5f6707b,2019-10-29 09:04:51.739000+07:00,28,Telkomsel,"SimPATI, KartuHALO",TRUE,Medan,1.282557786,TRUE,TRUE,dana,m,Medan,< 5.000.000 IDR,s1,legal,industri22,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5db6e207182ccc02f5f66fc9,2019-10-28 19:41:43.649000+07:00,42,Telkomsel,"SimPATI, KartuHALO",TRUE,Makassar,11.15622884,TRUE,TRUE,dana,f,Surabaya ,5000001 - 10.000.000 IDR,s1,operation,industri7,FALSE,0,0,2,6,10,31,FALSE,TRUE,
5db6aef4182ccc02f5f66f81,2019-10-28 16:03:48.242000+07:00,40,Indosat,"Mentari, Matrix",TRUE,South Jakarta,8.136425642,TRUE,TRUE,dana,m,Jakarta,> 20.000.001,s1,swasta,industri21,FALSE,1,7,8,10,16,17,FALSE,FALSE,
5db67e7b182ccc02f5f66f07,2019-10-28 12:36:59.165000+07:00,25,,,TRUE,South Tangerang,5.01286884,TRUE,TRUE,dana,m,Jakarta,5000001 - 10.000.000 IDR,s1,finance,industri3,TRUE,0,0,0,0,0,0,TRUE,FALSE,
5db66c83182ccc02f5f66edc,2019-10-28 11:20:19.386000+07:00,25,Telkomsel,Kartu As,TRUE,Tangerang,1.110295178,TRUE,TRUE,dana,m,Sukoharjo,< 5.000.000 IDR,sma,swasta,industri6,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5db5d889182ccc02f5f66e7a,2019-10-28 00:48:57.620000+07:00,35,Axiata,XL Prabayar,TRUE,Bekasi,5.042235004,TRUE,TRUE,dana,m,Jakarta,5000001 - 10.000.000 IDR,d3,swasta,industri24,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5db5c03d182ccc02f5f66e68,2019-10-27 23:05:17.443000+07:00,32,Indosat,IM3,TRUE,Bandung,6.767096397,TRUE,TRUE,dana,m,Bandung,< 5.000.000 IDR,sma,information-technology,industri8,TRUE,1,2,4,4,4,4,FALSE,FALSE,FALSE
5db578a4182ccc02f5f66e24,2019-10-27 17:59:48.430000+07:00,28,Telkomsel,"SimPATI, KartuHALO",TRUE,Greater Jakarta,2.572245325,FALSE,FALSE,dana,m,Jakarta,5000001 - 10.000.000 IDR,s1,swasta,industri21,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5db42583182ccc02f5f66cad,2019-10-26 17:52:51.260000+07:00,23,Telkomsel,SimPATI,TRUE,Bandung,15.61831135,TRUE,TRUE,dana,m,Bandung,< 5.000.000 IDR,sma,administrative,industri24,TRUE,0,0,1,1,4,4,FALSE,FALSE,FALSE
5db3baa0182ccc02f5f66be9,2019-10-26 10:16:48.545000+07:00,39,Telkomsel,KartuHALO,TRUE,Bali,10.21048053,TRUE,TRUE,dana,m,Jakarta,5000001 - 10.000.000 IDR,d3,sales,industri15,TRUE,1,3,3,3,17,20,FALSE,TRUE,TRUE
5db3b1ca182ccc02f5f66bd4,2019-10-26 09:39:06.759000+07:00,21,Axiata,XL Prabayar/Pascabayar,TRUE,West Jakarta,4.672725873,TRUE,TRUE,dana,f,Jakarta,< 5.000.000 IDR,sma,marketing,industri8,TRUE,3,9,9,10,13,16,FALSE,FALSE,TRUE
5db219a3182ccc02f5f66a16,2019-10-25 04:37:39.907000+07:00,23,Telkomsel,SimPATI,TRUE,Bekasi,19.97255312,TRUE,TRUE,dana,m,BEKASI,< 5.000.000 IDR,s1,human-resources,industri18,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5db1dec3182ccc02f5f669fc,2019-10-25 00:26:27.767000+07:00,23,Telkomsel,SimPATI,TRUE,South Jakarta,15.97280904,FALSE,TRUE,dana,m,Bogor,< 5.000.000 IDR,s1,data-analyst,industri17,FALSE,0,0,0,2,3,3,FALSE,FALSE,FALSE
5db19a88182ccc02f5f669bc,2019-10-24 19:35:20.772000+07:00,21,Indosat,"Mentari, Matrix",TRUE,South Tangerang,16.47617988,FALSE,FALSE,dana,m,Jakarta,< 5.000.000 IDR,sma,swasta,industri23,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5db141bc45205933639d2600,2019-10-24 13:16:28.652000+07:00,27,Telkomsel,KartuHALO,FALSE,Djogja,87.75903214,FALSE,TRUE,card,m,Semarang,10.000.001 - 15.000.000 IDR,s1,marketing,industri20,TRUE,0,0,0,0,0,0,FALSE,FALSE,
5db0678545205933639d2555,2019-10-23 21:45:25.784000+07:00,23,Telkomsel,SimPATI,TRUE,East Jakarta,2.905966648,FALSE,TRUE,dana,m,Bandung,10.000.001 - 15.000.000 IDR,s1,business-development,industri8,TRUE,0,0,0,0,0,0,FALSE,FALSE,
5dafad8d45205933639d244a,2019-10-23 08:31:57.310000+07:00,24,,,TRUE,Bandung,4.189943764,TRUE,TRUE,dana,m,Bandung,< 5.000.000 IDR,sma,swasta,industri20,FALSE,0,0,0,0,0,1,FALSE,FALSE,TRUE
5daf8d7e45205933639d2434,2019-10-23 06:15:10.901000+07:00,26,Axiata,XL Prabayar,TRUE,Balikpapan,340.2865116,TRUE,TRUE,dana,m,Banjarmasin,< 5.000.000 IDR,sma,wiraswasta,industri20,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5dae6e6945205933639d2319,2019-10-22 09:50:17.558000+07:00,28,Axiata,XL Prabayar,TRUE,North Jakarta,1.054049222,TRUE,TRUE,dana,m,Jakarta,< 5.000.000 IDR,d3,swasta,industri17,TRUE,0,0,0,0,7,9,FALSE,TRUE,FALSE
5dad9b7845205933639d2277,2019-10-21 18:50:16.857000+07:00,27,Natrindo Telepon Seluler,Axis,FALSE,Bekasi,16.87533841,TRUE,TRUE,card,m,Cirebon,< 5.000.000 IDR,sma,swasta,industri15,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5dacde7745205933639d2192,2019-10-21 05:23:51.436000+07:00,27,Indosat,"Mentari, Matrix",TRUE,Bandung,4.686704046,TRUE,TRUE,dana,m,Bandung,< 5.000.000 IDR,sma,swasta,industri20,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5da984a79cdb7a1ed20a9461,2019-10-18 16:23:51.423000+07:00,29,Telkomsel,"SimPATI, KartuHALO",TRUE,East Jakarta,3.512916308,TRUE,TRUE,dana,m,Bekasi,< 5.000.000 IDR,d3,administrative,industri16,FALSE,0,0,0,0,0,0,FALSE,FALSE,
5da9402e9cdb7a1ed20a941b,2019-10-18 11:31:42.070000+07:00,26,Telkomsel,KartuHALO,TRUE,Bandung,2.546737726,TRUE,TRUE,dana,m,Bandung,< 5.000.000 IDR,s1,swasta,industri15,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5da80af19cdb7a1ed20a9321,2019-10-17 13:32:17.650000+07:00,25,Telkomsel,"SimPATI, KartuHALO",TRUE,South Jakarta,3.032488752,FALSE,FALSE,dana,f,Jakarta,5000001 - 10.000.000 IDR,d1,marketing,industri20,TRUE,0,0,0,0,0,0,TRUE,FALSE,
5da7fa759cdb7a1ed20a9302,2019-10-17 12:21:57.413000+07:00,33,,,TRUE,Palembang,2.299988301,TRUE,TRUE,dana,m,Palembang,10.000.001 - 15.000.000 IDR,s1,swasta,industri22,TRUE,0,2,2,4,5,5,FALSE,TRUE,
5da7dde0b343db2da112e151,2019-10-17 10:20:00.477000+07:00,25,Natrindo Telepon Seluler,Axis,TRUE,Bandung,6.910357156,TRUE,TRUE,dana,m,Bandung,5000001 - 10.000.000 IDR,sma,swasta,industri19,TRUE,0,1,1,1,1,1,FALSE,FALSE,FALSE
5da7bae2b343db2da112e130,2019-10-17 07:50:42.010000+07:00,26,Axiata,XL Prabayar/Pascabayar,TRUE,Bali,71.14660726,TRUE,TRUE,dana,m,Jembrana,5000001 - 10.000.000 IDR,sma,swasta,industri6,FALSE,1,4,4,7,16,20,FALSE,TRUE,TRUE
5da72df9b343db2da112e0cd,2019-10-16 21:49:29.521000+07:00,31,Indosat,IM3,FALSE,South Tangerang,72.35661288,TRUE,TRUE,card,m,SUKABUMI,5000001 - 10.000.000 IDR,s1,swasta,industri18,TRUE,0,1,1,1,1,1,FALSE,TRUE,TRUE
5da678f3b343db2da112e014,2019-10-16 08:57:07.933000+07:00,27,Natrindo Telepon Seluler,Axis,TRUE,Bekasi,43.25155383,TRUE,TRUE,dana,m,KARAWANG,< 5.000.000 IDR,sma,swasta,industri15,TRUE,10,15,16,20,27,30,FALSE,FALSE,TRUE
5da5bd24b343db2da112df2a,2019-10-15 19:35:48.999000+07:00,31,Telkomsel,"SimPATI, KartuHALO",TRUE,Greater Jakarta,1.13198861,FALSE,TRUE,dana,m,Medan,5000001 - 10.000.000 IDR,s1,information-technology,industri8,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5da580d4b343db2da112df01,2019-10-15 15:18:28.642000+07:00,34,Telkomsel,"SimPATI, KartuHALO",TRUE,South Tangerang,9.308235809,FALSE,FALSE,dana,m,Medan,5000001 - 10.000.000 IDR,s2,product-management,industri13,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5da301aab343db2da112dd88,2019-10-13 17:51:22.128000+07:00,23,Telkomsel,"SimPATI, KartuHALO",TRUE,Djogja,89.47010725,TRUE,TRUE,dana,m,Semarang,5000001 - 10.000.000 IDR,s1,bumn,industri13,FALSE,0,0,0,0,0,0,TRUE,FALSE,
5da2c427b343db2da112dd5f,2019-10-13 13:28:55.625000+07:00,22,Indosat,IM3,TRUE,Bandung,4.171427587,FALSE,FALSE,dana,f,BANDUNG,5000001 - 10.000.000 IDR,s1,freelancer,industri12,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5da2b636b343db2da112dd56,2019-10-13 12:29:26.613000+07:00,37,,,TRUE,Djogja,81.78711901,TRUE,TRUE,dana,m,Wonogiri,5000001 - 10.000.000 IDR,sma,swasta,industri15,FALSE,0,0,0,0,0,1,FALSE,FALSE,FALSE
5da2790fb343db2da112dd39,2019-10-13 08:08:31.168000+07:00,24,Indosat,IM3,TRUE,Surabaya,90.16114117,TRUE,TRUE,dana,m,Malang,< 5.000.000 IDR,s1,art-creative,industri12,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5da145e2b343db2da112dc93,2019-10-12 10:17:54.808000+07:00,26,Axiata,XL Prabayar/Pascabayar,TRUE,Bandung,102.499213,TRUE,TRUE,dana,m,Cirebon,5000001 - 10.000.000 IDR,s1,information-technology,industri17,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5da11f38b343db2da112dc77,2019-10-12 07:32:56.617000+07:00,26,Axiata,XL Prabayar/Pascabayar,FALSE,South Tangerang,29.11843986,TRUE,TRUE,card,m,Bogor,> 20.000.001,d3,swasta,industri2,TRUE,0,0,0,0,0,0,TRUE,FALSE,
5da11ddfb343db2da112dc74,2019-10-12 07:27:11.740000+07:00,24,Axiata,XL Prabayar,TRUE,North Jakarta,1.708397271,FALSE,FALSE,dana,f,Pekan Inpres,5000001 - 10.000.000 IDR,d3,swasta,industri19,TRUE,1,1,1,1,1,3,FALSE,FALSE,FALSE
5da0cceab343db2da112dc68,2019-10-12 01:41:46.479000+07:00,27,Telkomsel,"SimPATI, KartuHALO",TRUE,Djogja,87.76095816,TRUE,TRUE,dana,m,Blora,< 5.000.000 IDR,s1,customer-service,industri21,FALSE,1,1,1,1,1,1,FALSE,FALSE,TRUE
5da011cdb343db2da112dbbc,2019-10-11 12:23:25.157000+07:00,27,Telkomsel,Kartu As,TRUE,East Jakarta,3.525344907,TRUE,TRUE,dana,f,Tangerang,5000001 - 10.000.000 IDR,d3,negeri,industri16,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5da00ecbb343db2da112dbb7,2019-10-11 12:10:35.097000+07:00,34,Axiata,XL Prabayar/Pascabayar,TRUE,Djogja,88.22404164,TRUE,TRUE,dana,f,Semarang,5000001 - 10.000.000 IDR,sma,swasta,industri18,TRUE,17,23,25,36,46,61,FALSE,TRUE,
5d9f6296b343db2da112db41,2019-10-10 23:55:50.291000+07:00,23,Axiata,XL Prabayar,TRUE,Surabaya,7.238602832,TRUE,TRUE,dana,f,Madiun,5000001 - 10.000.000 IDR,sma,swasta,industri18,TRUE,2,5,5,5,9,10,FALSE,TRUE,
5d9f0aca5b5a4a2b341e453d,2019-10-10 17:41:14.338000+07:00,24,Axiata,XL Prabayar,TRUE,Greater Jakarta,2.839672158,TRUE,TRUE,dana,m,Jakarta,< 5.000.000 IDR,sma,swasta,industri17,TRUE,0,0,0,0,1,1,FALSE,TRUE,TRUE
5d9eba4443b8f4217f7b5dbd,2019-10-10 11:57:40.735000+07:00,32,,,TRUE,Palembang,8.826850102,TRUE,TRUE,dana,f,Lubuk linggau,< 5.000.000 IDR,s1,swasta,industri18,TRUE,0,0,0,0,0,0,FALSE,FALSE,
5d9eb5ae43b8f4217f7b5dbc,2019-10-10 11:38:06.768000+07:00,24,Axiata,XL Prabayar,TRUE,South Tangerang,36.99822368,FALSE,TRUE,dana,f,Jakarta,5000001 - 10.000.000 IDR,sma,swasta,industri8,TRUE,1,1,1,1,2,8,FALSE,TRUE,FALSE
5d9ea5c543b8f4217f7b5d9d,2019-10-10 10:30:13.759000+07:00,21,Three,3,TRUE,Surabaya,61.31823201,TRUE,TRUE,dana,f,Malang,< 5.000.000 IDR,sma,swasta,industri17,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5d9de7dfee739b71c5827ee2,2019-10-09 20:59:59.756000+07:00,26,,,TRUE,Bandung,10.10086641,FALSE,FALSE,dana,m,Bandung,5000001 - 10.000.000 IDR,sma,art-creative,industri8,TRUE,0,0,0,0,0,0,FALSE,FALSE,
5d9d5ad5ee739b71c5827e51,2019-10-09 10:58:13.749000+07:00,25,,,TRUE,Greater Jakarta,3.4638827,TRUE,TRUE,dana,f,Bekasi,< 5.000.000 IDR,sma,swasta,industri15,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5d9d58c3ee739b71c5827e4c,2019-10-09 10:49:23.305000+07:00,24,Telkomsel,"SimPATI, KartuHALO",TRUE,Greater Jakarta,2.256330486,TRUE,TRUE,dana,m,Medan,5000001 - 10.000.000 IDR,s1,swasta,industri24,TRUE,0,0,0,0,8,8,FALSE,FALSE,FALSE
5d9d1ad8ee739b71c5827e16,2019-10-09 06:25:12.590000+07:00,29,Axiata,XL Prabayar/Pascabayar,TRUE,Bandung,3.610206906,TRUE,TRUE,dana,m,Garut,5000001 - 10.000.000 IDR,sma,sales,industri13,TRUE,10,17,26,33,51,64,FALSE,FALSE,TRUE
5d9cbc05ee739b71c5827ded,2019-10-08 23:40:37.789000+07:00,24,Three,3,TRUE,Bandung,10.62159731,FALSE,TRUE,dana,m,Cimahi,< 5.000.000 IDR,s1,swasta,industri20,FALSE,2,5,7,17,27,43,FALSE,TRUE,
5d9c5fa7ee739b71c5827d9c,2019-10-08 17:06:31.115000+07:00,33,Axiata,XL Prabayar,TRUE,Greater Jakarta,2.921838057,TRUE,TRUE,dana,m,Jakarta,5000001 - 10.000.000 IDR,d3,swasta,industri8,TRUE,0,0,0,2,2,2,FALSE,FALSE,FALSE
5d9bea5aee739b71c5827d00,2019-10-08 08:46:02.635000+07:00,26,Indosat,IM3,TRUE,Bandung,3.823560493,TRUE,TRUE,dana,m,sumedang,< 5.000.000 IDR,sma,swasta,industri18,FALSE,0,0,0,0,0,2,FALSE,TRUE,FALSE
5d9bcbb1ee739b71c5827ce8,2019-10-08 06:35:13.499000+07:00,23,Indosat,IM3,TRUE,Bekasi,21.30738195,TRUE,TRUE,dana,f,Garut,5000001 - 10.000.000 IDR,s1,swasta,industri15,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5d9b25abee739b71c5827c5c,2019-10-07 18:46:51.742000+07:00,25,,,TRUE,Bandung,4.381050557,TRUE,TRUE,dana,f,Kp. Ciwalengke rt 01/07 sukamaju majalaya bandung,< 5.000.000 IDR,d3,swasta,industri16,FALSE,0,0,0,0,0,0,TRUE,FALSE,
5d9ace1feffdb96cae3d3be3,2019-10-07 12:33:19.567000+07:00,32,Natrindo Telepon Seluler,Axis,TRUE,South Tangerang,37.89073836,TRUE,TRUE,dana,m,bogor,5000001 - 10.000.000 IDR,sma,swasta,industri20,FALSE,0,2,5,6,9,10,FALSE,FALSE,TRUE
5d9ac033ba411316cdcf1c16,2019-10-07 11:33:55.623000+07:00,25,Natrindo Telepon Seluler,Axis,FALSE,Makassar,3.764983376,TRUE,TRUE,dana,m,ARASOE,5000001 - 10.000.000 IDR,s1,information-technology,industri17,FALSE,0,0,1,1,3,5,FALSE,TRUE,FALSE
5d9ab8adba411316cdcf1c0c,2019-10-07 11:01:49.356000+07:00,30,Axiata,XL Prabayar,TRUE,Bekasi,33.79561356,TRUE,TRUE,dana,f,Bandung,5000001 - 10.000.000 IDR,s1,swasta,industri17,FALSE,1,2,3,4,11,13,FALSE,FALSE,TRUE
5d9aa83cba411316cdcf1bef,2019-10-07 09:51:40.435000+07:00,23,Axiata,XL Prabayar,TRUE,Tangerang,4.771877847,TRUE,TRUE,dana,m,Kota Tangerang,5000001 - 10.000.000 IDR,sma,bumn,industri2,TRUE,0,0,0,0,3,3,FALSE,TRUE,TRUE
5d9a9185ba411316cdcf1bd6,2019-10-07 08:14:45.813000+07:00,23,Axiata,XL Prabayar,TRUE,South Jakarta,35.95595823,TRUE,TRUE,dana,m,Jakarta,5000001 - 10.000.000 IDR,sma,swasta,industri22,TRUE,2,3,5,9,16,17,FALSE,FALSE,FALSE
5d98a2a6ba411316cdcf1a05,2019-10-05 21:03:18.299000+07:00,45,Axiata,XL Prabayar/Pascabayar,TRUE,Surabaya,14.83750403,TRUE,TRUE,dana,m,Surabaya,5000001 - 10.000.000 IDR,sma,swasta,industri24,TRUE,3,5,6,6,8,13,FALSE,TRUE,FALSE
5d983483ba411316cdcf198f,2019-10-05 13:13:23.913000+07:00,27,Telkomsel,"SimPATI, KartuHALO",TRUE,South Tangerang,39.69449028,TRUE,TRUE,dana,m,sumedang,5000001 - 10.000.000 IDR,d3,swasta,industri18,TRUE,0,0,0,0,14,14,FALSE,FALSE,FALSE
5d981f0bba411316cdcf196b,2019-10-05 11:41:47.232000+07:00,28,Axiata,XL Prabayar/Pascabayar,TRUE,Greater Jakarta,1.027462112,TRUE,TRUE,dana,m,Jakarta,5000001 - 10.000.000 IDR,s1,swasta,industri6,TRUE,2,2,3,4,4,5,FALSE,FALSE,FALSE
5d97e506ba411316cdcf1925,2019-10-05 07:34:14.622000+07:00,24,Indosat,IM3,TRUE,Bandung,9.151005808,TRUE,TRUE,dana,m,Bandung,< 5.000.000 IDR,sma,swasta,industri20,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5d96f9feba411316cdcf188b,2019-10-04 14:51:26.669000+07:00,23,Three,3,TRUE,North Jakarta,4.473086236,FALSE,FALSE,dana,m,Makassar,< 5.000.000 IDR,sma,swasta,industri9,TRUE,0,0,0,0,0,0,FALSE,TRUE,FALSE
5d9698ddba411316cdcf180e,2019-10-04 07:57:01.398000+07:00,26,Telkomsel,Kartu As Fress,TRUE,Medan,9.294810479,TRUE,TRUE,dana,f,Medan,< 5.000.000 IDR,s1,sales,industri13,TRUE,0,1,1,1,3,3,FALSE,FALSE,FALSE
5d95a891ba411316cdcf1753,2019-10-03 14:51:45.015000+07:00,24,Telkomsel,"SimPATI, KartuHALO",TRUE,Greater Jakarta,2.168728272,TRUE,TRUE,dana,f,Jakarta,5000001 - 10.000.000 IDR,s1,swasta,industri24,TRUE,0,0,0,0,0,1,FALSE,FALSE,
5d94c3acba411316cdcf16b3,2019-10-02 22:35:08.695000+07:00,25,Indosat,IM3,TRUE,Greater Jakarta,6.209295141,FALSE,FALSE,dana,f,Cirebon,< 5.000.000 IDR,sma,administrative,industri18,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5d94b1a6ba411316cdcf16a8,2019-10-02 21:18:14.674000+07:00,29,Axiata,XL Prabayar,TRUE,Bandung,2.875140935,TRUE,TRUE,dana,m,Bandung,< 5.000.000 IDR,s1,data-analyst,industri16,TRUE,0,0,0,0,0,0,FALSE,TRUE,FALSE
5d93fa7a88e3b00242523db0,2019-10-02 08:16:42.968000+07:00,27,,,TRUE,Bekasi,21.80416109,TRUE,TRUE,dana,m,Bandung,5000001 - 10.000.000 IDR,sma,swasta,industri19,TRUE,0,0,0,0,1,1,FALSE,TRUE,TRUE
5d93be4888e3b00242523d5c,2019-10-02 03:59:52.690000+07:00,28,Indosat,"Mentari, Matrix",TRUE,Bali,27.83798889,FALSE,TRUE,dana,m,Denpasar ,5000001 - 10.000.000 IDR,s1,swasta,industri21,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5f0684cee38f0c481a22bc4c,2020-07-09 09:45:34.466000+07:00,28,Natrindo Telepon Seluler,Axis,TRUE,Tangerang,12.07329472,FALSE,FALSE,dana,f,Jakarta,10.000.001 - 15.000.000 IDR,d3,swasta,industri3,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5f006c76e38f0c481a22b866,2020-07-04 18:48:06.359000+07:00,26,Telkomsel,"SimPATI, KartuHALO",FALSE,Tangerang,4.768328601,FALSE,FALSE,card,m,Jakarta,5000001 - 10.000.000 IDR,s2,swasta,industri22,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5efe64e0e38f0c481a22b660,2020-07-03 05:51:12.891000+07:00,27,Telkomsel,KartuHALO,TRUE,Bandung,8.380733367,FALSE,FALSE,dana,m,Cirebon,< 5.000.000 IDR,s1,finance,industri21,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5efd9ab8e38f0c481a22b5b5,2020-07-02 15:28:40.504000+07:00,27,Indosat,Mentari,TRUE,,,FALSE,FALSE,dana,m,Blitar,5000001 - 10.000.000 IDR,s1,finance,industri13,FALSE,0,0,0,0,0,0,TRUE,FALSE,
5ef8cef27ed0f156cb1c78bb,2020-06-29 00:10:10.937000+07:00,25,Telkomsel,"SimPATI, KartuHALO",TRUE,Bandung,9.522099212,FALSE,FALSE,dana,f,Bandung,< 5.000.000 IDR,sma,swasta,industri19,TRUE,0,0,0,0,0,1,FALSE,FALSE,
5ef823ec7ed0f156cb1c7793,2020-06-28 12:00:28.295000+07:00,22,,,TRUE,South Jakarta,4.193665463,FALSE,FALSE,dana,m,Jakarta,< 5.000.000 IDR,sma,business-development,industri20,TRUE,0,0,0,0,0,0,FALSE,FALSE,
5ef6bff67ed0f156cb1c7569,2020-06-27 10:41:42.014000+07:00,22,Telkomsel,SimPATI,TRUE,Balikpapan,1.668791182,FALSE,FALSE,dana,m,Medan,5000001 - 10.000.000 IDR,s1,swasta,industri24,TRUE,0,0,0,0,0,0,FALSE,FALSE,
5ef60c967ed0f156cb1c74a9,2020-06-26 21:56:22.397000+07:00,26,Telkomsel,SimPATI,TRUE,West Jakarta,4.54267836,FALSE,FALSE,dana,m,Padang Sidimpuan ,5000001 - 10.000.000 IDR,s1,swasta,industri8,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5ef52c777ed0f156cb1c72fd,2020-06-26 06:00:07.592000+07:00,22,Three,3,TRUE,West Jakarta,1.073849277,FALSE,FALSE,dana,f,Jakarta,5000001 - 10.000.000 IDR,sma,swasta,industri23,TRUE,1,1,2,3,3,5,FALSE,FALSE,FALSE
